"type","R.est"
"MDR Ural",6.78776402725572
"MDR Ural",7.43720498153124
"MDR Ural",6.49551012969404
"MDR Ural",7.43828417671878
"MDR Ural",8.74336242706043
"MDR Ural",6.04440647730756
"MDR Ural",8.32960821158244
"MDR Ural",6.33513380468963
"MDR Ural",6.49523809906276
"MDR Ural",6.39839192328925
"MDR Ural",6.41967207748459
"MDR Ural",6.74424741144921
"MDR Ural",7.52528325922861
"MDR Ural",9.48555570756475
"MDR Ural",7.87161576615759
"MDR Ural",9.11170259501677
"MDR Ural",8.26103901551201
"MDR Ural",9.38673103340666
"MDR Ural",7.99666203630658
"MDR Ural",5.81628664870693
"MDR Ural",6.81368135166153
"MDR Ural",6.85605333699082
"MDR Ural",8.52745340915431
"MDR Ural",7.71814302391511
"MDR Ural",9.08631756294555
"MDR Ural",9.81355752746348
"MDR Ural",8.41933708992723
"MDR Ural",8.98294809004558
"MDR Ural",8.55155739121269
"MDR Ural",9.79865719118142
"MDR Ural",7.06926192082477
"MDR Ural",7.63223576635651
"MDR Ural",8.02140011990405
"MDR Ural",6.40558248773523
"MDR Ural",6.44169874243465
"MDR Ural",6.70846849533162
"MDR Ural",7.04876547912071
"MDR Ural",6.16775988643712
"MDR Ural",5.02950502051462
"MDR Ural",5.03756889723553
"MDR Ural",4.75539610799919
"MDR Ural",6.25583051675592
"MDR Ural",6.91323160923671
"MDR Ural",6.5494528059945
"MDR Ural",6.8023644516554
"MDR Ural",7.6217038803151
"MDR Ural",7.05151755761693
"MDR Ural",7.12440896197407
"MDR Ural",6.22785288904714
"MDR Ural",9.4373079315391
"MDR Ural",7.76604025574587
"MDR Ural",6.27151802133341
"MDR Ural",6.23064167461573
"MDR Ural",6.29226330693499
"MDR Ural",9.44775701554206
"MDR Ural",9.35325326234588
"MDR Ural",7.24574347223076
"MDR Ural",7.52464536826252
"MDR Ural",7.50774306563165
"MDR Ural",9.18022329475815
"MDR Ural",8.13389743789257
"MDR Ural",8.01340085104711
"MDR Ural",7.676687177795
"MDR Ural",9.08931038959514
"MDR Ural",7.96547925493361
"MDR Ural",9.53394335331248
"MDR Ural",9.68723404107651
"MDR Ural",6.93342579498093
"MDR Ural",8.28371986586908
"MDR Ural",8.38307584304872
"MDR Ural",6.66139303439937
"MDR Ural",7.86566937449857
"MDR Ural",6.13033457598937
"MDR Ural",6.10184952923829
"MDR Ural",6.43016345324684
"MDR Ural",7.81821986802746
"MDR Ural",5.4725440415707
"MDR Ural",6.23770014023785
"MDR Ural",7.52074925351501
"MDR Ural",6.85761597791933
"MDR Ural",7.34336153841976
"MDR Ural",7.82864704844471
"MDR Ural",6.3084165277718
"MDR Ural",7.85143851317616
"MDR Ural",6.24339192069019
"MDR Ural",7.67163147362057
"MDR Ural",8.78405826303337
"MDR Ural",8.7710699958595
"MDR Ural",8.97719345382135
"MDR Ural",8.14295734579967
"MDR Ural",8.87106848049291
"MDR Ural",9.55653950393658
"MDR Ural",9.21210417647309
"MDR Ural",7.55026899202223
"MDR Ural",4.71954721531404
"MDR Ural",7.15901875696426
"MDR Ural",6.5019285714349
"MDR Ural",6.05283520579115
"MDR Ural",6.49066205568409
"MDR Ural",5.6658226648959
"MDR Ural",6.20467943443607
"MDR Ural",6.39384045473679
"MDR Ural",6.5331008315747
"MDR Ural",5.66579332316435
"MDR Ural",5.84113998471222
"MDR Ural",6.2555236604278
"MDR Ural",9.17677179435576
"MDR Ural",6.50768830563332
"MDR Ural",7.41860752441791
"MDR Ural",5.2734382293519
"MDR Ural",7.37783325012723
"MDR Ural",5.91162380383405
"MDR Ural",5.76915004983751
"MDR Ural",7.42109046794464
"MDR Ural",6.9513988616664
"MDR Ural",5.66540780333052
"MDR Ural",8.55805362233143
"MDR Ural",7.53440734259172
"MDR Ural",7.3189945806284
"MDR Ural",6.8602315598277
"MDR Ural",5.98693846311595
"MDR Ural",5.42389045012229
"MDR Ural",7.17184241099671
"MDR Ural",6.24802313482063
"MDR Ural",6.00794389860364
"MDR Ural",6.84128203717388
"MDR Ural",8.02529880409405
"MDR Ural",6.90422131199252
"MDR Ural",8.28135236942846
"MDR Ural",6.82956151386152
"MDR Ural",5.56393417492411
"MDR Ural",6.68617664721053
"MDR Ural",7.2264588995835
"MDR Ural",7.50753052687986
"MDR Ural",8.60142870437304
"MDR Ural",7.63911282412253
"MDR Ural",8.46819613819277
"MDR Ural",7.27357683763418
"MDR Ural",6.92454737542305
"MDR Ural",8.52242706961434
"MDR Ural",7.30683038195644
"MDR Ural",8.16320299171574
"MDR Ural",9.39346590236892
"MDR Ural",7.71369882816722
"MDR Ural",8.44063891716432
"MDR Ural",6.75483851444926
"MDR Ural",6.61729787535468
"MDR Ural",7.88961329667394
"MDR Ural",7.20929259576763
"MDR Ural",8.88528287333841
"MDR Ural",8.59973715047252
"MDR Ural",7.164639424269
"MDR Ural",7.28396408550593
"MDR Ural",6.58460900115566
"MDR Ural",8.06328387202019
"MDR Ural",9.81824670394994
"MDR Ural",9.50581203372445
"MDR Ural",6.29416337219306
"MDR Ural",7.35113799925153
"MDR Ural",8.54463258969449
"MDR Ural",8.07043126487497
"MDR Ural",7.34221604348083
"MDR Ural",6.97023898930644
"MDR Ural",8.14989504752051
"MDR Ural",8.3892692051837
"MDR Ural",5.79423871698011
"MDR Ural",8.5600206235574
"MDR Ural",7.70301939919629
"MDR Ural",7.19017513539913
"MDR Ural",7.05652119042494
"MDR Ural",6.28486212765776
"MDR Ural",7.49643779885082
"MDR Ural",8.5991236954987
"MDR Ural",9.39455468243492
"MDR Ural",9.71187284698534
"MDR Ural",6.70339347029151
"MDR Ural",7.66082418171358
"MDR Ural",9.94027501787132
"MDR Ural",8.67575365695735
"MDR Ural",7.22697382176526
"MDR Ural",5.79036244640149
"MDR Ural",4.9712227376171
"MDR Ural",8.51583760974486
"MDR Ural",8.17156486244419
"MDR Ural",8.14611364919636
"MDR Ural",8.23905760640855
"MDR Ural",9.32115808587844
"MDR Ural",6.23188784581666
"MDR Ural",6.76535993472021
"MDR Ural",7.8596994690174
"MDR Ural",8.11974664764012
"MDR Ural",8.18850696055853
"MDR Ural",7.09702981906441
"MDR Ural",7.50909045151382
"MDR Ural",7.73805755851343
"MDR Ural",9.35025648559049
"MDR Ural",7.00526921956185
"MDR Ural",7.58408198712072
"MDR Ural",7.52198305943618
"MDR Ural",9.7713791140774
"MDR Ural",9.10213703434889
"MDR Ural",7.94093233169518
"MDR Ural",7.8034325383715
"MDR Ural",8.02862496779932
"MDR Ural",6.7989739224936
"MDR Ural",8.26915413666656
"MDR Ural",5.68570367248593
"MDR Ural",7.15174550747233
"MDR Ural",7.86171234342225
"MDR Ural",6.25390878158854
"MDR Ural",8.77622884169596
"MDR Ural",6.63800439962687
"MDR Ural",5.84660426727027
"MDR Ural",7.00944286372101
"MDR Ural",7.92298491340842
"MDR Ural",6.90976180251067
"MDR Ural",6.61187730785853
"MDR Ural",7.79072311951075
"MDR Ural",8.23922652488347
"MDR Ural",8.50993093978995
"MDR Ural",8.70710921401896
"MDR Ural",9.53817474205804
"MDR Ural",7.94179378414639
"MDR Ural",8.54742724953949
"MDR Ural",7.2132180685396
"MDR Ural",6.49170125911943
"MDR Ural",6.70828777827998
"MDR Ural",6.2081956769158
"MDR Ural",7.34387794354322
"MDR Ural",6.47993003506404
"MDR Ural",7.02219902072593
"MDR Ural",7.63409191699802
"MDR Ural",9.42235929745429
"MDR Ural",6.77544295444728
"MDR Ural",9.2105265562996
"MDR Ural",8.75117779538514
"MDR Ural",9.58627010450158
"MDR Ural",9.25421817465687
"MDR Ural",9.97412640672506
"MDR Ural",9.747089241385
"MDR Ural",8.31598354152264
"MDR Ural",8.18595945674882
"MDR Ural",9.57420538259299
"MDR Ural",9.171367331072
"MDR Ural",7.43258244912161
"MDR Ural",8.02482446256415
"MDR Ural",9.24362618820546
"MDR Ural",9.45950908047767
"MDR Ural",7.17914339801373
"MDR Ural",8.00464521523276
"MDR Ural",9.71778117692801
"MDR Ural",8.28304738810104
"MDR Ural",8.2656836873633
"MDR Ural",5.95773732965515
"MDR Ural",8.22630480783229
"MDR Ural",7.54476312741594
"MDR Ural",9.09185106223429
"MDR Ural",9.49830110723796
"MDR Ural",8.23703398955803
"MDR Ural",7.0778930201436
"MDR Ural",8.73578295123206
"MDR Ural",8.56356939653734
"MDR Ural",9.27888235991997
"MDR Ural",6.7308337485807
"MDR Ural",6.98128353760876
"MDR Ural",7.36762714218522
"MDR Ural",7.95310850320889
"MDR Ural",9.69509335773594
"MDR Ural",8.45721961765921
"MDR Ural",5.99388554449904
"MDR Ural",5.89769584000583
"MDR Ural",8.28321841869692
"MDR Ural",6.61349433205413
"MDR Ural",7.83728813069335
"MDR Ural",7.59151650321549
"MDR Ural",7.77038572447237
"MDR Ural",5.50072590293409
"MDR Ural",7.87039583367666
"MDR Ural",6.56074950991973
"MDR Ural",7.07299890659396
"MDR Ural",7.82664684671605
"MDR Ural",5.37295297282886
"MDR Ural",6.42802818043557
"MDR Ural",8.23849230707381
"MDR Ural",6.51148578689019
"MDR Ural",6.34226002793087
"MDR Ural",6.33939039195263
"MDR Ural",7.89249996928556
"MDR Ural",7.55448347155077
"MDR Ural",7.71200268156655
"MDR Ural",7.44493557130355
"MDR Ural",6.55267339361449
"MDR Ural",8.25639164708424
"MDR Ural",5.88178283742598
"MDR Ural",9.69540911490295
"MDR Ural",7.08176880004939
"MDR Ural",9.67544969865552
"MDR Ural",6.6167511756253
"MDR Ural",7.40022988085171
"MDR Ural",7.11682294465998
"MDR Ural",6.06520537637139
"MDR Ural",4.5735719625362
"MDR Ural",7.41230453275827
"MDR Ural",8.29531256878017
"MDR Ural",7.75487444992412
"MDR Ural",8.45931058582028
"MDR Ural",7.76174984584216
"MDR Ural",6.93683797214114
"MDR Ural",8.86509281619029
"MDR Ural",8.61583704456545
"MDR Ural",8.82986347839459
"MDR Ural",9.90999790797981
"MDR Ural",9.1950829128743
"MDR Ural",7.58837298479273
"MDR Ural",7.54350807503959
"MDR Ural",7.81592471215216
"MDR Ural",8.92199818983598
"MDR Ural",7.69876353149125
"MDR Ural",5.8980797142262
"MDR Ural",5.87659377004592
"MDR Ural",6.92985990254524
"MDR Ural",6.2712508252949
"MDR Ural",5.59482612378987
"MDR Ural",5.07905994553462
"MDR Ural",5.4787261585844
"MDR Ural",5.29101739448881
"MDR Ural",6.72605549673086
"MDR Ural",6.18025498341355
"MDR Ural",5.3984550023609
"MDR Ural",6.63646412539641
"MDR Ural",6.67268190482857
"MDR Ural",5.68039730781358
"MDR Ural",6.3274663985024
"MDR Ural",4.9258089821684
"MDR Ural",5.25584499361811
"MDR Ural",7.42853624574532
"MDR Ural",5.60106506772494
"MDR Ural",5.95310272865468
"MDR Ural",5.31675361207416
"MDR Ural",6.08740485835392
"MDR Ural",5.50210157937811
"MDR Ural",4.90590613826759
"MDR Ural",5.51051386868295
"MDR Ural",6.12157370017072
"MDR Ural",5.43535615406438
"MDR Ural",6.11632971978114
"MDR Ural",4.37811493119359
"MDR Ural",4.23856651746553
"MDR Ural",6.94352852996531
"MDR Ural",4.48108430243856
"MDR Ural",4.54326751665594
"MDR Ural",4.37544176438665
"MDR Ural",5.37286317263786
"MDR Ural",4.98572248692219
"MDR Ural",5.33478452501337
"MDR Ural",5.9989894786246
"MDR Ural",4.85986439382498
"MDR Ural",5.49304789396603
"MDR Ural",5.32136597775985
"MDR Ural",5.77061704908032
"MDR Ural",5.76413449181266
"MDR Ural",3.97364724960349
"MDR Ural",5.43187543303355
"MDR Ural",5.24649368702151
"MDR Ural",5.0460151995872
"MDR Ural",5.98696564191123
"MDR Ural",7.26624074913835
"MDR Ural",6.61572478028516
"MDR Ural",5.32226634845344
"MDR Ural",6.50955373900765
"MDR Ural",7.96596124625912
"MDR Ural",6.70568198252355
"MDR Ural",5.89370868386293
"MDR Ural",7.88143818680358
"MDR Ural",5.46878768243664
"MDR Ural",5.60390368250373
"MDR Ural",4.3311649728597
"MDR Ural",4.99403126596521
"MDR Ural",5.55770575239298
"MDR Ural",6.20867365624164
"MDR Ural",5.42602325415957
"MDR Ural",6.1510286964414
"MDR Ural",6.26259724436633
"MDR Ural",4.92474184503885
"MDR Ural",4.63869536163102
"MDR Ural",7.20591642678049
"MDR Ural",6.63367928354401
"MDR Ural",6.74456843233469
"MDR Ural",6.16062969040976
"MDR Ural",7.16683744309104
"MDR Ural",6.10497644994648
"MDR Ural",6.12362335499548
"MDR Ural",6.54387615633712
"MDR Ural",6.26850315271474
"MDR Ural",8.85186164857081
"MDR Ural",5.5720131367518
"MDR Ural",7.04837307467264
"MDR Ural",6.04016901569327
"MDR Ural",6.54298060103842
"MDR Ural",6.17132207757864
"MDR Ural",7.02336695923401
"MDR Ural",7.35749599986075
"MDR Ural",8.08949273543912
"MDR Ural",7.08169981500696
"MDR Ural",6.22097064331761
"MDR Ural",5.4716885475685
"MDR Ural",6.56330770218521
"MDR Ural",7.31431386114653
"MDR Ural",6.11360346448476
"MDR Ural",8.47591602178515
"MDR Ural",8.86613986272966
"MDR Ural",8.76291905603521
"MDR Ural",6.22534396293456
"MDR Ural",7.45744420834316
"MDR Ural",7.72888527613231
"MDR Ural",7.91153334751126
"MDR Ural",8.48863551848364
"MDR Ural",9.77858095801312
"MDR Ural",9.43212493004312
"MDR Ural",6.49782203502151
"MDR Ural",8.00773478531225
"MDR Ural",8.46958920053253
"MDR Ural",9.01616143605048
"MDR Ural",9.30855290262024
"MDR Ural",7.77756136141421
"MDR Ural",6.23790348146623
"MDR Ural",6.38416290356281
"MDR Ural",5.62330963677563
"MDR Ural",9.33924156765648
"MDR Ural",8.49822592453558
"MDR Ural",8.51121843414722
"MDR Ural",9.53753924426157
"MDR Ural",7.1750999343229
"MDR Ural",6.11815465758283
"MDR Ural",9.47107287519401
"MDR Ural",7.64143202378691
"MDR Ural",9.77940186187135
"MDR Ural",9.08335538729514
"MDR Ural",9.70855453268096
"MDR Ural",8.60215171279041
"MDR Ural",7.62798005460829
"MDR Ural",7.69339953161197
"MDR Ural",9.39011336856214
"MDR Ural",6.8319553821283
"MDR Ural",7.84347788395135
"MDR Ural",8.16173913147913
"MDR Ural",8.66677649123451
"MDR Ural",8.7650633718658
"MDR Ural",8.93978956755622
"MDR Ural",8.14307249699823
"MDR Ural",7.71942446396387
"MDR Ural",8.5606683429809
"MDR Ural",9.85892008925212
"MDR Ural",8.26572261096099
"MDR Ural",8.73557543128418
"MDR Ural",8.56927760498259
"MDR Ural",7.29256975101691
"MDR Ural",7.70983130043609
"MDR Ural",9.83014482983122
"MDR Ural",7.48559011225327
"MDR Ural",9.67747912586083
"MDR Ural",9.53283095427734
"MDR Ural",9.5647152183712
"MDR Ural",9.5784210139903
"MDR Ural",9.78013285181036
"MDR Ural",9.63663995337441
"MDR Ural",8.97325924731824
"MDR Ural",9.21082528592779
"MDR Ural",9.28302462889062
"MDR Ural",8.53912007399378
"MDR Ural",9.72271308582497
"MDR Ural",8.84717348081676
"MDR Ural",6.75560248802854
"MDR Ural",7.36645976956739
"MDR Ural",6.20591239834159
"MDR Ural",7.88846558486274
"MDR Ural",7.35797108100432
"MDR Ural",8.5053937651638
"MDR Ural",9.31927828451527
"MDR Ural",6.18681833226155
"MDR Ural",6.29527260479586
"MDR Ural",7.21837257787801
"MDR Ural",6.3642792343092
"MDR Ural",8.28042287507527
"MDR Ural",7.8699343424821
"MDR Ural",8.98625314789472
"MDR Ural",8.5715563407222
"MDR Ural",9.13993734388727
"MDR Ural",8.17224647607576
"MDR Ural",8.32012804124216
"MDR Ural",8.89136484002011
"MDR Ural",6.79759351465816
"MDR Ural",6.90974077293147
"MDR Ural",7.73801765895283
"MDR Ural",8.69333462928946
"MDR Ural",9.09267051905859
"MDR Ural",9.51658869485912
"MDR Ural",9.64186741167973
"MDR Ural",8.58340124352234
"MDR Ural",8.142380573984
"MDR Ural",7.87685351971851
"MDR Ural",9.65942895122869
"MDR Ural",9.76903152738654
"MDR Ural",6.67637931922295
"MDR Ural",8.17546112733081
"MDR Ural",9.2329820764205
"MDR Ural",7.76070836498359
"MDR Ural",8.59451321590361
"MDR Ural",9.05794100196053
"MDR Ural",6.56925808125042
"MDR Ural",5.77721455012309
"MDR Ural",8.03302908900051
"MDR Ural",8.48286473892458
"MDR Ural",7.82026169856321
"MDR Ural",8.51013369019607
"MDR Ural",7.3243947322741
"MDR Ural",7.56511262886979
"MDR Ural",6.80209461483042
"MDR Ural",9.08011988844275
"MDR Ural",8.96578517432355
"MDR Ural",8.45970578791326
"MDR Ural",9.80729577177092
"MDR Ural",9.67563892677839
"MDR Ural",9.23383141875552
"MDR Ural",9.43900701354061
"MDR Ural",8.17786740969923
"MDR Ural",8.70617718235944
"MDR Ural",5.203718787194
"MDR Ural",4.52655780535836
"MDR Ural",6.80402625158878
"MDR Ural",7.80571847813858
"MDR Ural",5.64100967944608
"MDR Ural",5.79795756687911
"MDR Ural",6.35586710008855
"MDR Ural",6.43362218872484
"MDR Ural",5.6562292743346
"MDR Ural",6.07228091942393
"MDR Ural",5.33724575304791
"MDR Ural",4.48358704063219
"MDR Ural",4.99885141680192
"MDR Ural",4.19037094064366
"MDR Ural",5.15758944797868
"MDR Ural",5.86702837901076
"MDR Ural",5.90656464221468
"MDR Ural",5.86430065451942
"MDR Ural",6.67569435106295
"MDR Ural",7.21052801709372
"MDR Ural",8.16405700065088
"MDR Ural",6.30519857901888
"MDR Ural",6.4227463856071
"MDR Ural",7.30418482125963
"MDR Ural",7.12271251225748
"MDR Ural",6.62519014693554
"MDR Ural",6.39765711656748
"MDR Ural",6.01608563208702
"MDR Ural",5.84234589149907
"MDR Ural",5.98232144293938
"MDR Ural",5.32202725405722
"MDR Ural",5.30390310588713
"MDR Ural",5.62439364289255
"MDR Ural",8.0373917363021
"MDR Ural",5.90914483100165
"MDR Ural",4.39160818478574
"MDR Ural",3.80146435183397
"MDR Ural",4.56099856701945
"MDR Ural",4.13066932036474
"MDR Ural",4.73007525899598
"MDR Ural",5.1387343622623
"MDR Ural",4.52620983308481
"MDR Ural",4.98881941601735
"MDR Ural",5.87913082104359
"MDR Ural",3.83405804718174
"MDR Ural",4.54421554476404
"MDR Ural",4.78912308208853
"MDR Ural",6.0524834609476
"MDR Ural",7.80207857342841
"MDR Ural",6.55126803836927
"MDR Ural",6.06219714494294
"MDR Ural",7.11133673418594
"MDR Ural",6.48787111247421
"MDR Ural",5.66101224749524
"MDR Ural",5.2310460259125
"MDR Ural",5.45752664451322
"MDR Ural",5.54030514155612
"MDR Ural",6.06277475581383
"MDR Ural",6.36244936921324
"MDR Ural",7.9758419863573
"MDR Ural",6.49323594900139
"MDR Ural",6.12017611967562
"MDR Ural",9.04163573714308
"MDR Ural",8.44011685617369
"MDR Ural",8.62290655835603
"MDR Ural",8.4552026312201
"MDR Ural",8.0952318374147
"MDR Ural",8.19086315508148
"MDR Ural",7.17660699735198
"MDR Ural",8.10737185571013
"MDR Ural",8.56027722527838
"MDR Ural",9.38115557317552
"MDR Ural",6.93306400252478
"MDR Ural",9.64582609144082
"MDR Ural",7.72918244553673
"MDR Ural",8.51948019688591
"MDR Ural",8.57033744618928
"MDR Ural",7.74446862856144
"MDR Ural",9.00540853377369
"MDR Ural",9.62993800276416
"MDR Ural",8.57723858602049
"MDR Ural",8.26612144405338
"MDR Ural",7.94658234270909
"MDR Ural",8.4250269185048
"MDR Ural",7.77533002860348
"MDR Ural",7.13378584081224
"MDR Ural",7.44036832460492
"MDR Ural",8.03456876495411
"MDR Ural",6.0788307429108
"MDR Ural",7.50113661582817
"MDR Ural",8.89643297944674
"MDR Ural",6.84779144726463
"MDR Ural",6.80889154611628
"MDR Ural",7.79387940999288
"MDR Ural",7.36085706558758
"MDR Ural",6.47611156554474
"MDR Ural",8.00735670221428
"MDR Ural",6.18473905310767
"MDR Ural",8.473936343225
"MDR Ural",6.81599921846308
"MDR Ural",9.96977941453155
"MDR Ural",9.23254903397293
"MDR Ural",9.46944786169418
"MDR Ural",7.3914989781865
"MDR Ural",7.54038765422722
"MDR Ural",6.72645491786148
"MDR Ural",6.96903455842214
"MDR Ural",9.0656710302104
"MDR Ural",9.78836397519179
"MDR Ural",8.26002119797317
"MDR Ural",6.85810939181375
"MDR Ural",5.89817638742794
"MDR Ural",6.78585199320576
"MDR Ural",7.40109370027637
"MDR Ural",7.59069567302103
"MDR Ural",7.75546491898802
"MDR Ural",6.89569234823924
"MDR Ural",6.89960128961284
"MDR Ural",7.53146497020334
"MDR Ural",9.54530191502081
"MDR Ural",9.94038372012444
"MDR Ural",7.92345182907698
"MDR Ural",8.31432537338803
"MDR Ural",9.99934699965952
"MDR Ural",7.15159493621371
"MDR Ural",8.27528095978958
"MDR Ural",8.41048215226334
"MDR Ural",5.68628059211673
"MDR Ural",8.28457824485681
"MDR Ural",7.28528796198669
"MDR Ural",8.60868607502609
"MDR Ural",9.36964165610924
"MDR Ural",8.77874634695304
"MDR Ural",8.5224816053874
"MDR Ural",6.80395305411732
"MDR Ural",6.22977003472825
"MDR Ural",5.79951661203477
"MDR Ural",6.82684998307521
"MDR Ural",4.67754660004045
"MDR Ural",6.04033888862882
"MDR Ural",4.57586180012068
"MDR Ural",4.88837133638951
"MDR Ural",5.27322774558202
"MDR Ural",5.54544361284984
"MDR Ural",6.70758797252307
"MDR Ural",4.96224463390184
"MDR Ural",5.09076620648977
"MDR Ural",5.26653878274189
"MDR Ural",4.1304420872265
"MDR Ural",4.4494952817806
"MDR Ural",5.06124748255803
"MDR Ural",4.96089937114701
"MDR Ural",5.27771210116401
"MDR Ural",5.71801555066926
"MDR Ural",6.86011862875898
"MDR Ural",9.75677973762181
"MDR Ural",7.1543135744194
"MDR Ural",5.60563017596206
"MDR Ural",6.95800222759027
"MDR Ural",4.24005351033599
"MDR Ural",4.92643716405943
"MDR Ural",5.14308967718822
"MDR Ural",4.95062331004224
"MDR Ural",6.19933541664073
"MDR Ural",6.3068749672209
"MDR Ural",5.90376967748031
"MDR Ural",5.58467104299342
"MDR Ural",4.59073981641695
"MDR Ural",6.04902332090555
"MDR Ural",4.46838109587928
"MDR Ural",5.16443195734172
"MDR Ural",5.75426856639628
"MDR Ural",5.80097826623983
"MDR Ural",7.40910194184155
"MDR Ural",4.99795887709198
"MDR Ural",7.73426753694684
"MDR Ural",6.57108665317908
"MDR Ural",8.37297649671039
"MDR Ural",6.26817997286003
"MDR Ural",6.28093653884639
"MDR Ural",6.40345898656538
"MDR Ural",4.64643494027592
"MDR Ural",4.83331286841192
"MDR Ural",7.52252567782154
"MDR Ural",5.63875742337951
"MDR Ural",4.69823812084742
"MDR Ural",6.36783336721365
"MDR Ural",5.74236536261071
"MDR Ural",5.91665459859761
"MDR Ural",5.06835699317005
"MDR Ural",6.39911509065856
"MDR Ural",7.63479403200996
"MDR Ural",7.89844889983872
"MDR Ural",5.90714544616632
"MDR Ural",6.97846664852897
"MDR Ural",5.08073315689657
"MDR Ural",5.43775126575674
"MDR Ural",5.66582079988322
"MDR Ural",5.91643187973462
"MDR Ural",5.47391063185836
"MDR Ural",5.71000749091755
"MDR Ural",6.45962514176091
"MDR Ural",8.35227390739782
"MDR Ural",5.46238544331048
"MDR Ural",7.14410872059943
"MDR Ural",6.46511951064008
"MDR Ural",8.24615396904732
"MDR Ural",6.56540509686891
"MDR Ural",5.98614120970991
"MDR Ural",5.84627021521884
"MDR Ural",8.48345422170886
"MDR Ural",5.94539186287498
"MDR Ural",9.15275870919405
"MDR Ural",8.5823430791394
"MDR Ural",6.93155561691184
"MDR Ural",8.74763732378212
"MDR Ural",6.78857913426084
"MDR Ural",8.10679497965164
"MDR Ural",6.12232677550474
"MDR Ural",7.21747314434508
"MDR Ural",9.38846394185039
"MDR Ural",5.7637973955042
"MDR Ural",6.26587780147762
"MDR Ural",6.99250401085982
"MDR Ural",4.71246237346624
"MDR Ural",5.30699018242678
"MDR Ural",6.5445096030272
"MDR Ural",5.39593803044233
"MDR Ural",5.85128986385774
"MDR Ural",5.34591791133258
"MDR Ural",4.93928837707299
"MDR Ural",6.99651166082323
"MDR Ural",7.47744816926783
"MDR Ural",7.36402032518796
"MDR Ural",7.37526408820187
"MDR Ural",7.10518948366739
"MDR Ural",4.31307975811398
"MDR Ural",5.71759473558104
"MDR Ural",6.5943249337636
"MDR Ural",4.41792619104846
"MDR Ural",4.19194759980967
"MDR Ural",4.2458178227369
"MDR Ural",5.14000111962719
"MDR Ural",4.98238812992319
"MDR Ural",6.36527831184122
"MDR Ural",5.78322562573616
"MDR Ural",4.80097676014234
"MDR Ural",5.95460051062792
"MDR Ural",9.27655072619698
"MDR Ural",8.68004526000157
"MDR Ural",7.42475813415233
"MDR Ural",8.1390132961666
"MDR Ural",7.27554459766701
"MDR Ural",9.48368492897833
"MDR Ural",7.45711003601843
"MDR Ural",6.15609237062516
"MDR Ural",6.6066942318508
"MDR Ural",9.6095092036019
"MDR Ural",7.44520271836615
"MDR Ural",7.38036480605122
"MDR Ural",8.5540400887985
"MDR Ural",9.77168198937138
"MDR Ural",6.89380813778501
"MDR Ural",7.88910820697834
"MDR Ural",9.24285031341538
"MDR Ural",9.66971044852024
"MDR Ural",9.24704935040398
"MDR Ural",8.34183853459112
"MDR Ural",9.40748239209441
"MDR Ural",8.44132808243201
"MDR Ural",8.47642632349292
"MDR Ural",7.35288485819357
"MDR Ural",7.00629290620639
"MDR Ural",6.1733964255721
"MDR Ural",6.67563843621937
"MDR Ural",8.1279226940265
"MDR Ural",8.29831470973714
"MDR Ural",8.56117098235687
"MDR Ural",6.45628997018122
"MDR Ural",7.05868900003289
"MDR Ural",7.0566810884438
"MDR Ural",8.52093790472335
"MDR Ural",9.97097646332265
"MDR Ural",7.52063859772805
"MDR Ural",9.91313648058367
"MDR Ural",9.60902148635883
"MDR Ural",9.33367384094033
"MDR Ural",8.48043284001547
"MDR Ural",8.72734144228694
"MDR Ural",9.2649164501838
"MDR Ural",8.87157133598519
"MDR Ural",8.38201274061536
"MDR Ural",7.96779261487373
"MDR Ural",7.32752138049498
"MDR Ural",7.81600443655919
"MDR Ural",8.19342435265473
"MDR Ural",7.98459136169667
"MDR Ural",9.14854522166487
"MDR Ural",9.78328320117261
"MDR Ural",6.68738189176316
"MDR Ural",9.55760420002692
"MDR Ural",8.69703423589996
"MDR Ural",8.49125094949698
"MDR Ural",8.71156175538889
"MDR Ural",7.19932945450524
"MDR Ural",9.29536127041504
"MDR Ural",8.99302853644356
"MDR Ural",9.93311229340045
"MDR Ural",9.99841593874513
"MDR Ural",9.80014332220636
"MDR Ural",9.59942343298895
"MDR Ural",7.51977657322049
"MDR Ural",9.22470603072028
"MDR Ural",9.4860824415914
"MDR Ural",7.91809919796945
"MDR Ural",7.41160908012629
"MDR Ural",9.05383967287056
"MDR Ural",8.03460086643931
"MDR Ural",7.54834940983235
"MDR Ural",8.94646298846412
"MDR Ural",7.4837596930347
"MDR Ural",8.97360512219268
"MDR Ural",6.03644931996596
"MDR Ural",7.28637953254895
"MDR Ural",8.32792229547879
"MDR Ural",6.01406104100139
"MDR Ural",6.08601464331965
"MDR Ural",5.81037927245442
"MDR Ural",5.19693336998898
"MDR Ural",5.95403353394542
"MDR Ural",4.9605842978037
"MDR Ural",6.02921036864085
"MDR Ural",6.32475648366635
"MDR Ural",4.7512074496581
"MDR Ural",4.05646473433977
"MDR Ural",3.77398166570016
"MDR Ural",4.66408989980401
"MDR Ural",5.48116858014892
"MDR Ural",3.90895277938683
"MDR Ural",5.28275972322268
"MDR Ural",4.56971556868983
"MDR Ural",5.94030090416309
"MDR Ural",5.25009234269275
"MDR Ural",4.3389100212177
"MDR Ural",4.96182272145068
"MDR Ural",4.8523421601147
"MDR Ural",5.05108627564384
